@relation 'KDDTrain20DOS-weka.filters.unsupervised.attribute.Remove-R4-8,10-19'
@attribute 'duration' real
@attribute 'src_bytes' real
@attribute 'dst_bytes' real
@attribute 'logged_in' {0,1}
@attribute 'count' real
@attribute 'srv_count' real
@attribute 'serror_rate' real
@attribute 'srv_serror_rate' real
@attribute 'rerror_rate' real
@attribute 'srv_rerror_rate' real
@attribute 'same_srv_rate' real
@attribute 'diff_srv_rate' real
@attribute 'srv_diff_host_rate' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_srv_rate' real
@attribute 'dst_host_diff_srv_rate' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'dst_host_srv_diff_host_rate' real
@attribute 'dst_host_serror_rate' real
@attribute 'dst_host_srv_serror_rate' real
@attribute 'dst_host_rerror_rate' real
@attribute 'dst_host_srv_rerror_rate' real
@attribute 'protocol_type' {'1','2','3'}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,294,616,1,3,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0.01,0.01,0,0,1,25,2,0
0,243,392,1,30,36,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,255,13,1,1,0,0,0.05,0.05,0,255,13,0.05,0.07,0,0,1,1,0,0,1,25,4,1
0,0,0,0,138,8,0,0,1,1,0.06,0.07,0,255,8,0.03,0.07,0,0,0,0,1,1,1,70,1,1
0,44,72,0,173,173,0,0,0,0,1,0,0,255,234,0.92,0.01,0,0,0,0,0,0,3,12,2,0
378,371,11256,1,1,1,0,0,0,0,1,0,0,255,63,0.25,0.02,0,0,0.8,0.95,0,0,1,61,2,0
0,213,294,1,11,12,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,1,25,2,0
3,4998,416,1,1,2,0,0,0,0,1,0,1,59,164,0.58,0.07,0.02,0.01,0,0,0,0,1,55,2,0
0,0,0,0,245,8,1,1,0,0,0.03,0.07,0,255,8,0.03,0.07,0,0,1,1,0,0,1,20,4,1
0,0,0,0,236,7,1,1,0,0,0.03,0.06,0,255,7,0.03,0.06,0,0,1,1,0,0,1,33,4,1
9,1465,365,1,1,1,0,0,0,0,1,0,0,28,205,0.96,0.07,0.04,0.01,0,0,0,0,1,55,2,0
0,0,0,0,148,12,1,1,0,0,0.08,0.07,0,255,12,0.05,0.07,0,0,1,1,0,0,1,70,4,1
0,0,0,0,225,20,1,1,0,0,0.09,0.06,0,255,4,0.02,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,17,6,1,1,0,0,0.35,0.18,0,255,6,0.02,0.08,0,0,1,1,0,0,1,29,4,1
0,286,622,1,26,28,0,0,0,0,1,0,0.07,179,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0,0,0,19,19,0,0,0.74,0.74,1,0,0,19,255,1,0,0.05,0.01,0,0,0.74,0.07,1,25,1,0
0,887,278,1,1,2,0,0,0,0,1,0,1,81,58,0.63,0.07,0.01,0.03,0,0,0,0,1,55,2,0
0,241,849,1,14,14,0,0,0,0,1,0,0,191,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0,0,0,98,1,0,0,1,1,0.01,0.08,0,255,1,0,0.07,0,0,0,0,1,1,1,50,1,1
0,43,43,0,231,231,0,0,0,0,1,0,0,255,250,0.98,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,287,18,1,1,0,0,0.06,0.06,0,255,18,0.07,0.07,0,0,1,1,0,0,1,3,4,1
0,336,777,1,17,24,0.06,0.04,0,0,1,0,0.17,17,255,1,0,0.06,0.02,0.06,0.01,0,0.03,1,25,2,0
0,220,2159,1,37,38,0,0,0,0,1,0,0.05,122,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,237,10432,1,2,3,0,0,0,0,1,0,0.67,6,255,1,0,0.17,0.03,0,0,0,0,1,25,2,0
0,0,0,0,117,11,1,1,0,0,0.09,0.06,0,255,26,0.1,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,216,9,1,1,0,0,0.04,0.05,0,76,9,0.12,0.11,0.01,0,0.97,1,0,0,1,50,4,1
0,194,8163,1,24,35,0,0,0,0,1,0,0.06,24,255,1,0,0.04,0.04,0,0.01,0,0.01,1,25,2,0
0,316,1247,1,14,18,0,0,0,0,1,0,0.11,132,255,1,0,0.01,0.05,0,0,0,0,1,25,2,0
0,44,44,0,113,113,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,45,76,0,146,147,0,0,0,0,0.99,0.01,0.02,255,247,0.97,0.01,0,0,0,0,0,0,3,12,2,0
0,197,777,1,10,10,0,0,0,0,1,0,0,10,64,1,0,0.1,0.06,0,0,0,0,1,25,2,0
0,28,0,0,79,79,0,0,0,0,1,0,0,255,79,0.31,0.02,0.31,0,0,0,0,0,3,50,2,1
0,234,4721,1,1,2,0,0,0,0,1,0,1,10,255,1,0,0.1,0.02,0,0,0,0,1,25,2,0
0,0,0,0,175,5,1,1,0,0,0.03,0.06,0,255,7,0.03,0.06,0,0,1,1,0,0,1,70,4,1
0,253,1054,1,9,12,0,0,0,0,1,0,0.17,47,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
0,0,0,0,235,1,1,1,0,0,0,0.06,0,255,1,0,0.07,0,0,1,1,0,0,1,58,4,1
0,14,41,1,1,1,0,0,0,0,1,0,0,1,6,1,0,1,0.33,0,0,0,0,1,5,2,0
0,223,407,1,15,15,0,0,0,0,1,0,0,58,255,1,0,0.02,0.04,0,0,0,0,1,25,2,0
0,220,3876,1,16,34,0,0,0,0,1,0,0.09,49,255,1,0,0.02,0.04,0,0,0,0,1,25,2,0
3,1890,331,1,1,3,0,0,0,0,1,0,1,235,182,0.7,0.01,0,0.01,0.01,0,0,0,1,55,2,0
0,350,14276,1,8,12,0,0,0,0,1,0,0.17,52,255,1,0,0.02,0.03,0,0,0,0,1,25,2,0
0,44,122,0,254,255,0,0,0,0,1,0,0.01,255,211,0.83,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,136,7,0,0,1,1,0.05,0.06,0,255,7,0.03,0.09,0,0,0,0,1,1,1,50,1,1
0,220,10208,1,1,13,0,0,0,0,1,0,0.15,4,255,1,0,0.25,0.05,0,0,0,0,1,25,2,0
0,0,0,0,234,19,1,1,0,0,0.08,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,214,1,1,1,0,0,0,0.07,0,255,1,0,0.07,0,0,1,1,0,0,1,20,4,1
2,719,328,1,1,1,0,0,0,0,1,0,0,58,153,0.97,0.05,0.02,0.01,0,0,0,0,1,55,2,0
0,0,0,0,111,18,1,1,0,0,0.16,0.05,0,255,18,0.07,0.04,0,0,1,1,0,0,1,7,4,1
0,221,1295,1,8,12,0,0,0,0,1,0,0.25,57,230,1,0,0.02,0.03,0,0,0,0,1,25,2,0
0,237,17177,1,3,4,0,0,0,0,1,0,0.5,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,333,4023,1,5,5,0,0,0,0,1,0,0,215,255,1,0,0,0.02,0,0,0,0,1,25,2,0
28,946,2720,1,1,1,0,0,0,0,1,0,0,251,59,0.24,0.03,0,0,0,0,0,0.02,1,20,2,0
0,1358,329,1,1,2,0,0,0,0,1,0,1,41,179,0.95,0.05,0.02,0.02,0,0,0,0,1,55,2,0
0,0,0,0,225,4,1,1,0,0,0.02,0.07,0,255,4,0.02,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,247,14,1,1,0,0,0.06,0.05,0,255,14,0.05,0.06,0,0,1,1,0,0,1,22,4,1
0,0,0,0,139,3,1,1,0,0,0.02,0.05,0,255,3,0.01,0.05,0,0,1,1,0,0,1,31,4,1
0,229,5105,1,3,3,0,0,0,0,1,0,0,18,255,1,0,0.06,0.02,0,0,0,0,1,25,2,0
0,0,0,0,245,25,1,1,0,0,0.1,0.05,0,255,25,0.1,0.05,0,0,1,1,0,0,1,25,4,1
0,28,0,0,19,19,0,0,0,0,1,0,0,91,19,0.21,0.04,0.21,0,0,0,0,0,3,50,2,1
0,54540,8314,1,4,5,0,0,0,0.2,1,0,0.4,255,255,1,0,0,0,0.01,0.01,0.02,0.02,1,25,2,1
0,0,0,0,285,18,1,1,0,0,0.06,0.06,0,255,1,0,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,246,18,1,1,0,0,0.07,0.07,0,255,18,0.07,0.07,0,0,1,1,0,0,1,20,4,1
0,1480,0,0,5,5,0,0,0,0,1,0,0,255,5,0.02,0.02,0.02,0,0,0,0,0,2,16,2,1
0,0,0,0,220,6,0,0,1,1,0.03,0.06,0,255,6,0.02,0.08,0,0,0,0,1,1,1,50,1,1
0,0,0,0,11,6,1,1,0,0,0.55,0.27,0,255,26,0.1,0.07,0,0,1,1,0,0,1,61,4,1
0,0,0,0,96,6,1,1,0,0,0.06,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0,1,43,4,1
0,0,0,0,289,8,1,1,0,0,0.03,0.06,0,255,10,0.04,0.08,0,0,1,1,0,0,1,64,4,1
0,740,0,0,2,2,0,0,0,0,1,0,0,205,52,0.25,0.02,0.25,0,0,0,0,0,1,20,2,0
0,44,77,0,138,138,0,0,0,0,1,0,0,255,166,0.65,0.01,0,0,0,0,0,0,3,12,2,0
0,520,0,0,58,58,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,189,11,1,1,0,0,0.06,0.07,0,255,11,0.04,0.07,0,0,1,1,0,0,1,24,4,1
0,307,7355,1,11,32,0,0.03,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,240,13,0,0,1,1,0.05,0.07,0,255,13,0.05,0.08,0,0,0,0,1,1,1,37,1,1
0,2132,391,1,1,1,0,0,0,0,1,0,0,255,94,0.37,0.26,0,0,0.26,0,0,0,1,55,2,0
0,0,0,0,140,18,1,1,0,0,0.13,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0,1,67,4,1
0,190,3586,1,4,4,0,0,0,0,1,0,0,22,255,1,0,0.05,0.03,0,0,0,0,1,25,2,0
6917,147,105,0,3,1,0,0,0,0,0.33,0.67,0,255,4,0.02,0.72,0.99,0,0,0,0,0,3,45,2,0
0,224,2222,1,1,1,0,0,0,0,1,0,0,26,255,1,0,0.04,0.02,0,0,0,0,1,25,2,0
0,3468,0,0,24,24,0,0,0,0,1,0,0,221,66,0.3,0.02,0.3,0,0,0,0,0,1,20,2,0
0,0,0,0,233,14,0,0,1,1,0.06,0.07,0,255,14,0.05,0.08,0,0,0,0,1,1,1,25,1,1
0,199,363,1,3,3,0,0,0,0,1,0,0,3,255,1,0,0.33,0.05,0,0,0,0,1,25,2,0
0,226,632,1,4,7,0,0,0,0,1,0,0.43,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,1010,0,0,2,2,0,0,0,0,1,0,0,181,104,0.31,0.03,0.31,0.02,0,0,0.01,0,1,20,2,0
0,641,0,1,2,2,0,0,0,0,1,0,0,10,94,0.9,0.2,0.9,0.03,0,0,0,0,1,20,2,0
0,0,0,0,295,12,1,1,0,0,0.04,0.05,0,255,12,0.05,0.05,0,0,1,1,0,0,1,25,4,1
0,201,4364,1,8,8,0,0,0,0,1,0,0,77,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,527,7055,1,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,253,4,1,1,0,0,0.02,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,117,5,1,1,0,0,0.04,0.06,0,255,27,0.11,0.05,0,0,1,1,0,0,1,50,4,1
0,200,8491,1,3,6,0,0,0,0,1,0,0.5,5,143,1,0,0.2,0.03,0,0,0,0,1,25,2,0
0,48,483,1,208,1,0,0,0,0,0,0.01,0,255,1,0,0.02,0,0,0,0,0,0,1,12,2,0
0,228,1695,1,10,11,0,0,0,0,1,0,0.18,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,114,1,1,1,0,0,0.01,0.06,0,255,1,0,0.05,0,0,1,1,0,0,1,25,4,1
0,291,966,1,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,110,2,1,1,0,0,0.02,0.07,0,255,2,0.01,0.07,0,0,1,1,0,0,1,7,4,1
0,215,4937,1,29,29,0,0,0,0,1,0,0,29,255,1,0,0.03,0.04,0,0,0,0,1,25,2,0
0,0,0,0,2,5,0.5,0.4,0,0,1,0,0.6,12,255,1,0,0.17,0.03,0.08,0,0,0,1,25,4,0
0,44,68,0,136,138,0,0,0,0,1,0,0.02,255,230,0.9,0.01,0,0,0,0,0,0,3,12,2,0
23120,146,105,0,6,2,0.17,0,0,0,0.33,0.5,0,255,2,0.01,0.56,0.88,0,0,0,0,0,3,45,2,0
0,0,0,0,211,8,1,1,0,0,0.04,0.07,0,255,19,0.07,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,297,19,0,0,1,1,0.06,0.06,0,255,19,0.07,0.07,0,0,0,0,1,1,1,25,1,1
0,0,0,0,294,11,1,1,0,0,0.04,0.05,0,255,10,0.04,0.08,0,0,1,1,0,0,1,12,4,1
0,208,655,1,49,55,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,287,20,0,0,1,1,0.07,0.06,0,255,20,0.08,0.06,0,0,0,0,1,1,1,20,1,1
0,0,0,0,1,2,0,0,1,1,1,0,1,14,255,1,0,0.07,0.14,0,0,1,0.8,1,25,1,0
0,301,3010,1,4,4,0,0,0,0,1,0,0,126,255,1,0,0.01,0.01,0,0,0.02,0.01,1,25,2,0
0,219,296,1,9,12,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,304,1384,1,3,3,0,0,0,0,1,0,0,11,140,1,0,0.09,0.1,0,0,0,0,1,25,2,0
0,227,5131,1,5,5,0,0,0,0,1,0,0,37,255,1,0,0.03,0.05,0,0,0,0,1,25,2,0
0,314,2077,1,19,19,0,0,0,0,1,0,0,19,255,1,0,0.05,0.06,0,0,0,0,1,25,2,0
0,767,335,1,1,1,0,0,0,0,1,0,0,208,105,0.5,0.03,0,0,0,0,0,0,1,55,2,0
0,0,0,0,206,1,1,1,0,0,0,0.08,0,255,1,0,0.09,0,0,1,1,0,0,1,40,4,1
2,1029,326,1,1,2,0,0,0,0,1,0,1,135,136,0.65,0.03,0.01,0.02,0,0,0,0,1,55,2,0
0,1032,0,0,511,511,0,0,0,0,1,0,0,180,86,0.48,0.04,0.48,0,0.01,0,0.35,0,2,16,2,1
0,339,488,1,4,4,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1,25,2,0
0,297,2007,1,12,14,0,0.07,0,0,1,0,0.14,64,255,1,0,0.02,0.04,0,0,0,0,1,25,2,0
0,2581,329,1,1,1,0,0,0,0,1,0,0,255,142,0.56,0.03,0,0,0,0,0,0,1,55,2,0
0,13239,0,1,9,9,0,0,0,0,1,0,0,98,77,0.39,0.07,0.39,0.03,0,0.01,0,0,1,20,2,0
161,335,287,1,4,4,0,0,0,0,1,0,0,218,193,0.89,0.02,0,0,0,0.01,0,0.01,1,25,2,0
0,0,0,0,127,20,1,1,0,0,0.16,0.06,0,255,20,0.08,0.06,0,0,1,1,0,0,1,32,4,1
0,0,0,0,287,25,1,1,0,0,0.09,0.05,0,255,25,0.1,0.05,0,0,1,1,0,0,1,41,4,1
0,0,0,0,244,22,1,1,0,0,0.09,0.05,0,255,22,0.09,0.06,0,0,1,1,0,0,1,38,4,1
0,216,1722,1,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,201,594,1,1,2,0,0,0,0,1,0,1,24,255,1,0,0.04,0.04,0,0,0,0,1,25,2,0
0,325,1724,1,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,6,2,0.83,1,0.17,0,0.33,0.5,0,255,40,0.16,0.04,0.01,0,1,1,0,0,1,19,4,1
0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,19,255,1,0,0.11,0.03,0.05,0.01,0.05,0,1,25,4,0
0,608,327,1,1,1,0,0,0,0,1,0,0,152,74,0.49,0.02,0.01,0,0,0,0,0,1,55,2,0
0,304,651,1,3,7,0,0,0,0,1,0,0.43,147,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,283,1045,1,5,5,0,0,0,0,1,0,0,59,255,1,0,0.02,0.05,0,0.01,0,0,1,25,2,0
0,222,916,1,2,7,0,0,0,0,1,0,0.71,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,255,1249,1,3,6,0,0,0,0,1,0,0.33,42,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
0,0,0,0,252,13,0,0,1,1,0.05,0.07,0,255,13,0.05,0.09,0,0,0,0,1,1,1,50,1,1
0,0,0,0,122,15,1,1,0,0,0.12,0.06,0,255,16,0.06,0.06,0,0,1,1,0,0,1,50,4,1
0,224,8889,1,2,2,0,0,0,0,1,0,0,14,255,1,0,0.07,0.03,0,0,0,0,1,25,2,0
0,0,0,0,298,25,1,1,0,0,0.08,0.04,0,158,25,0.16,0.06,0.01,0,0.99,1,0,0,1,50,4,1
0,0,0,0,8,5,1,1,0,0,0.62,0.5,0,255,66,0.26,0.02,0,0,1,1,0,0,1,25,4,1
3,3414,332,1,1,1,0,0,0,0,1,0,0,16,108,0.69,0.25,0.06,0.02,0,0,0,0,1,55,2,0
0,207,885,1,7,8,0,0,0,0,1,0,0.25,98,255,1,0,0.01,0.02,0.01,0.01,0,0,1,25,2,0
0,198,3623,1,16,18,0,0,0,0,1,0,0.11,50,230,1,0,0.02,0.06,0,0,0,0,1,25,2,0
0,212,253,1,16,34,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,114,6,0,0,1,1,0.05,0.08,0,238,6,0.03,0.07,0,0,0,0,1,1,1,33,1,1
0,0,0,0,227,14,1,1,0,0,0.06,0.06,0,255,7,0.03,0.06,0,0,1,1,0,0,1,64,4,1
0,45,134,0,73,153,0,0,0,0,1,0,0.01,255,247,0.97,0.01,0,0,0,0,0,0,3,12,2,0
10706,1009,166520,1,1,1,0,0,0,0,1,0,0,255,52,0.2,0.02,0,0,0.63,0.77,0,0,1,61,2,0
0,1645,332,1,1,1,0,0,0,0,1,0,0,216,78,0.29,0.33,0,0.03,0,0,0.31,0,1,55,2,0
0,234,8139,1,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0.01,0.01,1,25,2,0
0,0,0,0,225,12,1,1,0,0,0.05,0.05,0,255,12,0.05,0.05,0,0,1,1,0,0,1,3,4,1
0,105,146,0,1,1,0,0,0,0,1,0,0,255,227,0.89,0.01,0,0,0,0,0,0,3,50,2,0
0,0,0,0,290,18,1,1,0,0,0.06,0.06,0,255,18,0.07,0.07,0,0,1,1,0,0,1,61,4,1
0,212,313,1,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,18,5,1,1,0,0,0.28,0.22,0,255,65,0.25,0.02,0,0,1,1,0,0,1,19,4,1
0,34,88,0,1,5,0,0,0,0,1,0,0.8,255,218,0.85,0.01,0,0,0,0,0,0,3,12,2,0
0,198,2424,1,11,17,0,0,0,0,1,0,0.12,104,255,1,0,0.01,0.01,0.01,0,0,0,1,25,2,0
0,105,145,0,1,1,0,0,0,0,1,0,0,65,65,1,0,0.02,0,0,0,0,0,3,50,2,0
0,0,0,0,202,12,1,1,0,0,0.06,0.05,0,255,12,0.05,0.06,0,0,1,1,0,0,1,5,4,1
0,0,0,0,258,17,0,0,1,1,0.07,0.07,0,255,17,0.07,0.07,0,0,0,0,1,1,1,64,3,1
0,14052,0,1,1,1,0,0,0,0,1,0,0,255,50,0.2,0.02,0.09,0,0.34,0.44,0,0,1,20,2,0
0,177,10157,1,1,1,0,0,0,0,1,0,0,94,255,1,0,0.01,0.06,0,0,0.01,0.06,1,25,2,0
0,230,452,1,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,232,3120,1,15,15,0,0,0,0,1,0,0,41,255,1,0,0.02,0.03,0,0,0,0,1,25,2,0
0,43,73,0,71,70,0,0,0,0,0.99,0.03,0,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
0,206,364,1,23,23,0,0,0,0,1,0,0,61,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
0,0,0,0,117,6,1,1,0,0,0.05,0.06,0,255,6,0.02,0.05,0,0,1,1,0,0,1,7,4,1
0,0,0,0,214,9,1,1,0,0,0.04,0.07,0,255,8,0.03,0.09,0,0,1,1,0,0,1,50,4,1
0,46,46,0,67,148,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,299,2239,1,5,5,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1,25,2,0
0,295,2966,1,6,8,0,0,0,0,1,0,0.38,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,203,39751,1,1,1,0,0,0,0,1,0,0,54,255,1,0,0.02,0.05,0.02,0,0,0,1,25,2,0
0,295,526,1,9,39,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,28,0,0,151,51,0.66,0,0,0,0.34,0.05,0,255,51,0.2,0.8,0.2,0,0.09,0,0.71,0,3,50,2,1
0,280,944,1,2,9,0,0,0,0,1,0,0.44,174,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,8737,0,1,11,11,0,0,0,0,1,0,0,72,76,0.38,0.07,0.38,0.03,0,0,0,0,1,20,2,0
0,170,378,1,1,1,0,0,0,0,1,0,0,21,255,1,0,0.05,0.07,0,0,0,0,1,25,2,0
0,245,764,1,1,5,0,0,0,0,1,0,0.4,31,255,1,0,0.03,0.05,0,0,0,0,1,25,2,0
0,0,0,0,7,1,1,1,0,0,0.14,0.43,0,249,61,0.24,0.02,0,0,0.99,1,0,0,1,20,4,1
0,43,43,0,108,188,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,131,20,1,1,0,0,0.15,0.07,0,255,30,0.12,0.05,0,0,1,1,0,0,1,50,4,1
0,8,140,0,1,1,0,0,0,0,1,0,0,20,3,0.15,0.1,0.05,0,0,0,0,0,1,19,2,0
0,217,1324,1,2,2,0,0,0,0,1,0,0,17,255,1,0,0.06,0.02,0,0,0,0,1,25,2,0
0,278,2251,1,2,5,0,0,0,0,1,0,0.4,31,45,1,0,0.03,0.04,0,0,0,0,1,25,2,0
0,194,598,1,2,11,0,0,0,0,1,0,0.18,6,255,1,0,0.17,0.05,0,0,0,0,1,25,2,0
0,0,0,0,112,9,1,1,0,0,0.08,0.06,0,255,9,0.04,0.05,0,0,1,1,0,0,1,32,4,1
0,332,29468,1,1,1,0,0,0,0,1,0,0,10,201,1,0,0.1,0.05,0,0,0,0,1,25,2,0
0,71,0,1,1,1,0,0,0,0,1,0,0,60,82,0.02,0.07,0.02,0.02,0,0,0,0,1,20,2,0
0,0,0,0,219,18,1,1,0,0,0.08,0.06,0,255,18,0.07,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,78,8,1,1,0,0,0.1,0.08,0,186,8,0.04,0.07,0.01,0,1,1,0,0,1,50,4,1
0,309,758,1,1,5,0,0,0,0,1,0,0.8,48,255,1,0,0.02,0.02,0.02,0.01,0,0,1,25,2,0
0,45,73,0,155,158,0,0,0,0,1,0,0.02,255,227,0.89,0.01,0,0,0,0,0,0,3,12,2,0
0,45,115,0,106,106,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,116,8,1,1,0,0,0.07,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,1,42,4,1
0,0,0,0,212,10,1,1,0,0,0.05,0.05,0,153,10,0.07,0.07,0.01,0,0.91,1,0.01,0,1,50,4,1
21,419,26382,1,1,1,0,0,0,0,1,0,0,117,19,0.15,0.03,0.01,0.11,0,0,0,0,1,61,2,0
0,0,0,0,240,24,1,1,0,0,0.1,0.05,0,181,24,0.13,0.07,0.01,0,0.92,1,0.01,0,1,50,4,1
0,225,3876,1,4,21,0,0,0,0,1,0,0.14,180,255,1,0,0.01,0.02,0.01,0.01,0,0,1,25,2,0
0,254,1133,1,22,22,0,0,0,0,1,0,0,112,246,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,0,0,0,246,18,1,1,0,0,0.07,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,128,4,1,1,0,0,0.03,0.07,0,255,4,0.02,0.06,0,0,1,1,0,0,1,35,4,1
0,44,76,0,317,317,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,1032,0,0,511,511,0,0,0,0,1,0,0,255,82,0.32,0.2,0.32,0,0,0,0,0,2,16,2,1
0,215,6657,1,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.05,0,0,0,0,1,25,2,0
0,254,5172,1,1,2,0,0,0,0,1,0,1,32,255,1,0,0.03,0.07,0,0,0,0,1,25,2,0
0,0,0,0,201,1,0,0,1,1,0,0.06,0,255,1,0,0.08,0,0,0,0,1,1,1,59,1,1
0,0,0,0,270,21,1,1,0,0,0.08,0.05,0,255,21,0.08,0.05,0,0,1,1,0,0,1,64,4,1
0,202,2095,1,3,4,0,0,0,0,1,0,0.5,3,255,1,0,0.33,0.05,0,0,0,0,1,25,2,0
0,344,1958,1,5,5,0,0,0,0,1,0,0,39,255,1,0,0.03,0.04,0,0,0,0,1,25,2,0
0,299,11783,1,22,22,0,0,0,0,1,0,0,182,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0,0,0,265,8,0,0,1,1,0.03,0.07,0,255,8,0.03,0.08,0,0,0,0,1,1,1,40,1,1
0,307,397,1,2,2,0,0,0.5,0.5,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,205,27264,1,2,3,0,0,0,0,1,0,0.67,15,255,1,0,0.07,0.02,0,0.01,0,0,1,25,2,0
0,0,0,0,221,6,1,1,0,0,0.03,0.07,0,255,6,0.02,0.09,0,0,1,1,0,0,1,50,4,1
0,0,0,0,245,2,1,1,0,0,0.01,0.05,0,255,2,0.01,0.05,0,0,1,1,0,0,1,5,4,1
15244,2201,10826,0,1,1,0,0,1,1,1,0,0,12,4,0.33,0.17,0.08,0,0,0,0.17,0.5,1,1,5,0
0,232,755,1,15,15,0,0,0,0,1,0,0,48,255,1,0,0.02,0.04,0,0,0,0,1,25,2,0
421,350,128,1,5,16,0,0,0,0,1,0,0.12,10,255,1,0,0.1,0.03,0,0,0,0,1,25,2,0
0,44,136,0,228,305,0,0,0,0,1,0,0.01,153,114,0.75,0.02,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,143,3,1,1,0,0,0.02,0.07,0,255,3,0.01,0.06,0,0,1,1,0,0,1,50,4,1
6372,926,6499,0,1,1,0,0,1,1,1,0,0,55,17,0.31,0.04,0.02,0,0.02,0.06,0.24,0.76,1,1,5,0
0,321,14962,1,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
