@relation 'KDDTest21R2L-weka.filters.unsupervised.attribute.Remove-R5-6,10,12-18,22-26,37-38'
@attribute 'duration'  real
@attribute 'src_bytes'  real
@attribute 'dst_bytes'  real
@attribute 'land' {0,1}
@attribute 'hot' real
@attribute 'num_failed_logins'  real
@attribute 'logged_in' {0,1}
@attribute 'root_shell'  real
@attribute 'is_guest_login' {0,1}
@attribute 'count'  real
@attribute 'srv_count'  real
@attribute 'diff_srv_rate'  real
@attribute 'srv_diff_host_rate'  real
@attribute 'dst_host_count'  real
@attribute 'dst_host_srv_count'  real
@attribute 'dst_host_same_srv_rate'  real
@attribute 'dst_host_diff_srv_rate'  real
@attribute 'dst_host_same_src_port_rate'  real
@attribute 'dst_host_srv_diff_host_rate'  real
@attribute 'dst_host_serror_rate'  real
@attribute 'dst_host_srv_serror_rate'  real
@attribute 'protocol_type' {1,2,3}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
282,162,599,0,2,0,1,0,1,1,1,0,0,207,99,0.48,0.03,0,0,0,0,1,20,2,1
0,53,50,0,0,0,0,0,0,505,505,0,0,255,255,1,0,0.82,0,0,0,3,50,2,0
0,46,46,0,0,0,0,0,0,112,112,0,0,255,255,1,0,0,0,0,0,3,12,2,0
0,6601,0,0,0,0,0,0,0,19,1,0.21,0,255,1,0,0.02,0.11,0,0,0,1,45,2,0
0,25,157,0,0,1,0,0,1,1,1,0,0,42,18,0.43,0.1,0.02,0,0,0,1,20,2,1
0,52,54,0,0,0,0,0,0,508,508,0,0,255,255,1,0,0.8,0,0,0,3,50,2,0
8,271,39018,0,0,0,1,0,0,1,1,0,0,108,23,0.2,0.04,0.01,0.09,0,0,1,61,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,9,25,1,0,1,0.08,0,0,1,20,2,1
4,27,93,0,0,0,1,0,0,1,1,0,0,255,207,0.81,0.02,0,0,0,0,1,48,2,1
0,1,1,0,0,0,0,0,0,14,6,0.5,0,255,6,0.02,0.97,0.05,0,0,0,3,50,2,0
0,15876,0,0,0,0,0,0,0,16,16,0,0,255,127,0.5,0.02,0.5,0,0,0,1,20,2,0
0,55,52,0,0,0,0,0,0,250,250,0,0,255,255,1,0,0.93,0,0,0,3,50,2,0
0,44,44,0,0,0,0,0,0,139,139,0,0,255,255,1,0,0,0,0,0,3,12,2,0
0,36,0,0,0,0,0,0,0,1,1,0,0,18,18,1,0,1,0,0,0,2,66,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,173,35,0.2,0.04,0.2,0,0,0,1,20,2,1
0,26,157,0,0,1,0,0,1,1,1,0,0,155,71,0.46,0.03,0.01,0,0,0,1,20,2,1
0,105,146,0,0,0,0,0,0,3,1,0.67,0,255,254,1,0.01,0,0,0,0,3,50,2,1
5,30,93,0,0,0,1,0,0,2,1,1,0,255,217,0.85,0.04,0,0,0,0,1,48,2,1
0,126,188,0,0,1,0,0,0,2,2,0,0,255,228,0.89,0.02,0,0,0,0,1,61,2,1
8890,1798,5035,0,0,0,0,0,0,1,1,0,0,21,8,0.38,0.1,0.05,0,0,0,1,1,5,0
280,283618,0,0,2,0,0,0,0,2,2,0,0,9,10,0.89,0.22,0.89,0.2,0,0,1,20,2,1
281,162,599,0,2,0,1,0,1,1,1,0,0,255,111,0.44,0.03,0,0,0,0,1,20,2,1
0,1,0,0,0,0,0,0,0,473,20,0.96,0,255,20,0.08,0.93,0.99,0,0,0,3,50,2,0
281,155,591,0,2,0,1,0,1,1,1,0,0,255,126,0.49,0.03,0,0,0,0,1,20,2,1
0,54,55,0,0,0,0,0,0,510,510,0,0,255,255,1,0,0.84,0,0,0,3,50,2,0
4,32,93,0,0,0,1,0,0,1,1,0,0,255,243,0.95,0.02,0,0,0,0,1,48,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,255,35,0.14,0.02,0.14,0,0,0,1,20,2,1
0,42,137,0,0,0,0,0,0,95,175,0,0.01,255,255,1,0,0,0,0,0,3,12,2,0
4,27,103,0,0,0,1,0,0,1,1,0,0,255,217,0.85,0.02,0,0,0,0,1,48,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,5,9,1,0,1,0.22,0,0,1,20,2,1
0,105,147,0,0,0,0,0,0,1,1,0,0,255,251,0.98,0.01,0,0,0,0,3,50,2,1
0,45,45,0,0,0,0,0,0,2,3,0,0.67,255,223,0.87,0.01,0.01,0,0,0,3,12,2,0
280,283618,0,0,0,0,0,0,0,1,1,0,0,1,4,1,0,1,0.75,0,0,1,20,2,1
4,28,93,0,0,0,1,0,0,1,1,0,0,255,250,0.98,0.01,0,0,0,0,1,48,2,1
22,227,765,0,4,0,1,0,1,1,1,0,0,119,27,0.23,0.03,0.01,0,0,0,1,20,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,255,226,0.89,0.02,0,0,0,0,1,48,2,1
3,30,93,0,0,0,1,0,0,1,1,0,0,255,249,0.98,0.01,0,0,0,0,1,48,2,1
0,42,42,0,0,0,0,0,0,145,145,0,0,255,255,1,0,0,0,0,0,3,12,2,0
0,1,0,0,0,0,0,0,0,54,10,0.65,0,255,10,0.04,0.53,0.87,0,0,0,3,50,2,0
0,55,49,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.83,0,0,0,3,50,2,0
283,156,593,0,2,0,1,0,1,1,1,0,0,255,85,0.33,0.03,0,0,0.02,0,1,20,2,1
0,5585,0,0,0,0,0,0,0,1,1,0,0,121,24,0.2,0.03,0.2,0,0,0,1,20,2,0
0,44,44,0,0,0,0,0,0,125,125,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
0,53,52,0,0,0,0,0,0,506,506,0,0,255,254,1,0.01,0.76,0,0,0,3,50,2,0
0,46,43,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.88,0,0,0,3,50,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,255,191,0.75,0.02,0,0,0,0,1,48,2,1
0,12,0,0,0,0,0,0,0,2,2,0,0,8,34,1,0,1,0.12,0,0,1,20,2,1
282,158,595,0,2,0,1,0,1,1,1,0,0,255,2,0.01,0.09,0,0,0,0,1,20,2,1
0,42,42,0,0,0,0,0,0,129,129,0,0,255,255,1,0,0,0,0,0,3,12,2,0
0,93238,0,0,0,0,0,0,0,15,15,0,0,255,52,0.2,0.03,0.2,0,0,0,1,20,2,0
280,283618,0,0,0,0,0,0,0,2,2,0,0,6,6,1,0,1,0,0,0,1,20,2,1
0,53,54,0,0,0,0,0,0,506,506,0,0,255,254,1,0.01,0.76,0,0,0,3,50,2,0
282,160,595,0,2,0,1,0,1,1,1,0,0,255,113,0.44,0.03,0,0,0,0,1,20,2,1
0,45,77,0,0,0,0,0,0,152,152,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
0,47,0,0,0,0,0,0,0,4,4,0,0,255,255,1,0,0,0,0,0,3,50,2,1
4,26,93,0,0,0,1,0,0,1,1,0,0,201,182,0.91,0.01,0,0,0,0,1,48,2,1
4,26,93,0,0,0,1,0,0,1,1,0,0,225,206,0.92,0.01,0,0,0,0,1,48,2,1
0,46,78,0,0,0,0,0,0,181,184,0,0.02,255,255,1,0,0,0,0,0,3,12,2,0
280,283618,0,0,0,0,0,0,0,1,1,0,0,3,15,1,0,1,0.13,0,0,1,20,2,1
0,36,237,0,0,0,1,0,0,1,1,0,0,38,7,0.18,0.13,0.03,0,0,0,1,48,2,1
5,30,93,0,0,0,1,0,0,1,1,0,0,255,249,0.98,0.01,0,0,0,0,1,48,2,1
0,44,68,0,0,0,0,0,0,116,116,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
282,166,601,0,2,0,1,0,1,1,1,0,0,255,3,0.01,0.1,0,0,0,0,1,20,2,1
0,30,217,0,0,0,1,0,0,1,1,0,0,255,10,0.04,0.02,0,0,0,0,1,48,2,1
0,124,174,0,0,1,0,0,0,1,1,0,0,255,137,0.54,0.02,0,0,0,0,1,61,2,1
0,307,2507,0,0,0,1,0,0,8,8,0,0,255,230,0.9,0.02,0,0,0,0,1,25,2,0
0,124,174,0,0,1,0,0,0,2,2,0,0,255,255,1,0,0,0,0.01,0.01,1,61,2,1
0,52,49,0,0,0,0,0,0,509,509,0,0,255,255,1,0,0.86,0,0,0,3,50,2,0
0,12,0,0,0,0,0,0,0,2,2,0,0,6,22,1,0,1,0.09,0,0,1,20,2,1
0,52,55,0,0,0,0,0,0,508,508,0,0,255,255,1,0,0.82,0,0,0,3,50,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,207,188,0.91,0.01,0,0,0,0,1,48,2,1
0,306,1380,0,0,0,1,0,0,2,2,0,0,252,124,0.49,0.4,0,0,0.01,0,1,25,2,0
0,45,0,0,0,0,0,0,0,3,3,0,0,255,253,0.99,0.01,0.01,0,0,0,3,50,2,1
0,55,53,0,0,0,0,0,0,509,509,0,0,255,255,1,0,0.86,0,0,0,3,50,2,0
4,27,93,0,0,0,1,0,0,1,1,0,0,255,236,0.93,0.01,0,0,0,0,1,48,2,1
0,26,157,0,0,1,0,0,1,1,1,0,0,96,51,0.53,0.04,0.01,0,0,0,1,20,2,1
284,154,593,0,2,0,1,0,1,1,1,0,0,255,67,0.26,0.03,0,0,0.07,0,1,20,2,1
0,105,146,0,0,0,0,0,0,1,1,0,0,255,254,1,0.01,0,0,0,0,3,50,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,41,41,0.98,0.05,0.02,0.05,0,0,1,48,2,1
0,45,45,0,0,0,0,0,0,80,160,0,0.01,255,244,0.96,0.01,0.01,0,0,0,3,12,2,0
0,55,52,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.87,0,0,0,3,50,2,0
282,160,597,0,2,0,1,0,1,1,1,0,0,255,57,0.22,0.02,0,0,0,0,1,20,2,1
0,12,0,0,0,0,0,0,0,2,2,0,0,2,6,1,0,1,0.33,0,0,1,20,2,1
1,1952,435,0,0,0,1,0,0,1,1,0,0,255,15,0.06,0.06,0,0,0,0,1,55,2,0
0,45,115,0,0,0,0,0,0,1,2,0,1,255,236,0.93,0.01,0.01,0,0,0,3,12,2,0
5,32,93,0,0,0,1,0,0,1,1,0,0,152,134,0.88,0.02,0.01,0.01,0,0,1,48,2,1
4,26,93,0,0,0,1,0,0,1,1,0,0,98,83,0.84,0.03,0.01,0.02,0,0,1,48,2,1
0,30,217,0,0,0,1,0,0,8,1,0.25,0,255,2,0.01,0.02,0,0,0,0,1,48,2,1
281,160,597,0,2,0,1,0,1,1,1,0,0,255,43,0.17,0.02,0,0,0,0,1,20,2,1
3,191,12615,0,0,0,1,1,0,1,1,0,0,255,7,0.03,0.02,0,0,0.01,0.14,1,61,2,1
0,44,0,0,0,0,0,0,0,3,3,0,0,255,254,1,0.01,0.02,0,0,0,3,50,2,1
4,28,93,0,0,0,1,0,0,1,1,0,0,255,241,0.95,0.01,0,0,0,0,1,48,2,1
0,124,174,0,0,1,0,0,0,1,1,0,0,255,242,0.95,0.01,0,0,0,0,1,61,2,1
5,30,93,0,0,0,1,0,0,1,1,0,0,255,249,0.98,0.01,0,0,0,0,1,48,2,1
0,46,0,0,0,0,0,0,0,3,3,0,0,255,255,1,0,0.02,0,0,0,3,50,2,1
0,43,130,0,0,0,0,0,0,83,163,0,0.01,255,255,1,0,0,0,0,0,3,12,2,0
0,120,174,0,0,1,0,0,0,2,2,0,0,255,98,0.38,0.02,0,0,0,0,1,61,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,1,3,1,0,1,0.67,0,0,1,20,2,1
282,158,595,0,2,0,1,0,1,1,1,0,0,255,11,0.04,0.02,0,0,0.79,0,1,20,2,1
0,53,55,0,0,0,0,0,0,508,508,0,0,255,255,1,0,0.8,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,1,1,0,0,7,2,0.29,0.29,0.14,0,0,0,1,12,1,1
0,123,174,0,0,1,0,0,0,1,1,0,0,255,97,0.38,0.02,0,0,0,0,1,61,2,1
0,45,42,0,0,0,0,0,0,495,495,0,0,255,255,1,0,0.86,0,0,0,3,50,2,0
0,127,174,0,0,1,0,0,0,1,1,0,0,255,255,1,0,0,0,0.01,0.01,1,61,2,1
0,53,55,0,0,0,0,0,0,461,461,0,0,255,255,1,0,0.93,0,0,0,3,50,2,0
0,55,57,0,0,0,0,0,0,508,508,0,0,255,255,1,0,0.8,0,0,0,3,50,2,0
0,306,1075,0,0,0,1,0,0,5,25,0,0.12,255,253,0.99,0.01,0,0,0.21,0.21,1,25,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,255,243,0.95,0.02,0,0,0,0,1,48,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,7,19,1,0,1,0.16,0,0,1,20,2,1
0,22,0,0,0,0,0,0,0,1,1,0,0,201,44,0.22,0.02,0.22,0,0,0,1,20,2,0
0,16225,0,0,0,0,0,0,0,1,1,0,0,255,1,0,0.01,0,0,0,0,1,20,2,1
0,53,50,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.91,0,0,0,3,50,2,0
0,125,174,0,0,1,0,0,0,1,1,0,0,255,254,1,0.01,0,0,0.01,0.01,1,61,2,1
0,28,0,0,0,0,0,0,0,48,48,0,0,255,48,0.19,0.02,0.19,0,0.2,0,3,50,2,0
0,1480,0,0,0,0,0,0,0,2,4,0,0.5,2,30,1,0,1,0.5,0,0,2,16,2,0
282,161,599,0,2,0,1,0,1,1,1,0,0,255,39,0.15,0.02,0,0,0,0,1,20,2,1
0,53,53,0,0,0,0,0,0,509,509,0,0,255,255,1,0,0.99,0,0,0,3,50,2,0
0,43,132,0,0,0,0,0,0,153,233,0,0.01,255,255,1,0,0,0,0,0,3,12,2,0
0,46,46,0,0,0,0,0,0,130,210,0,0.01,255,255,1,0,0.01,0,0,0,3,12,2,0
0,45,0,0,0,0,0,0,0,2,2,0,0,255,255,1,0,0,0,0,0,3,50,2,1
0,123,174,0,0,1,0,0,0,1,1,0,0,255,255,1,0,0,0,0,0,1,61,2,1
0,44,44,0,0,0,0,0,0,2,3,0,0.67,255,231,0.91,0.01,0.01,0,0,0,3,12,2,0
282,160,597,0,2,0,1,0,1,1,1,0,0,103,42,0.41,0.06,0.01,0,0,0,1,20,2,1
0,105,146,0,0,0,0,0,0,2,2,0,0,252,250,0.99,0.01,0,0,0,0,3,50,2,0
0,228,1380,0,0,0,1,0,0,3,3,0,0,255,234,0.92,0.02,0,0,0,0,1,25,2,0
0,105,147,0,0,0,0,0,0,1,1,0,0,108,107,0.99,0.02,0.01,0,0,0,3,50,2,1
0,54,52,0,0,0,0,0,0,387,387,0,0,255,255,1,0,1,0,0,0,3,50,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,255,251,0.98,0.01,0,0,0,0,1,48,2,1
284,160,597,0,2,0,1,0,1,1,1,0,0,255,17,0.07,0.94,0,0,0,0,1,20,2,1
0,44,0,0,0,0,0,0,0,4,4,0,0,255,253,0.99,0.01,0,0,0,0,3,50,2,1
0,46,0,0,0,0,0,0,0,1,1,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,1
0,45,115,0,0,0,0,0,0,2,5,0,0.4,255,225,0.88,0.01,0,0,0,0,3,12,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,8,15,0.88,0.25,0.88,0.13,0,0,1,20,2,1
0,53,55,0,0,0,0,0,0,510,510,0,0,255,255,1,0,0.86,0,0,0,3,50,2,0
0,1699,0,0,0,0,0,0,0,1,1,0,0,36,7,0.19,0.11,0.19,0,0,0,1,20,2,0
0,30,217,0,0,0,1,0,0,1,1,0,0,255,3,0.01,0.02,0,0,0,0,1,48,2,1
0,26,157,0,0,1,0,0,1,1,1,0,0,209,101,0.48,0.03,0,0,0,0,1,20,2,1
0,8173,0,0,0,0,0,0,0,15,15,0,0,68,21,0.31,0.04,0.31,0,0,0,1,20,2,0
0,26,157,0,0,1,0,0,1,1,1,0,0,189,89,0.47,0.03,0.01,0,0,0,1,20,2,1
0,36,0,0,0,0,0,0,0,1,1,0,0,146,42,0.29,0.05,0.29,0,0.01,0,2,66,2,0
5,32,93,0,0,0,1,0,0,1,1,0,0,58,56,0.95,0.03,0.02,0.04,0,0,1,48,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,255,186,0.73,0.02,0,0,0,0,1,48,2,1
0,45,45,0,0,0,0,0,0,78,142,0,0.01,243,213,0.88,0.01,0.01,0,0,0,3,12,2,0
280,283618,0,0,0,0,0,0,0,2,2,0,0,3,2,0.67,0.67,0.67,0,0,0,1,20,2,1
0,44,71,0,0,0,0,0,0,188,187,0.01,0,255,255,1,0,0,0,0,0,3,12,2,0
4,32,93,0,0,0,1,0,0,1,1,0,0,255,140,0.55,0.02,0,0,0,0,1,48,2,1
0,45,72,0,0,0,0,0,0,218,218,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
112,368,1751,0,0,3,1,0,0,1,1,0,0,255,27,0.11,0.03,0,0,0.02,0.04,1,61,2,0
4,26,93,0,0,0,1,0,0,1,1,0,0,255,242,0.95,0.01,0,0,0,0,1,48,2,1
282,161,597,0,2,0,1,0,1,1,1,0,0,255,11,0.04,0.02,0,0,0.28,0,1,20,2,1
282,162,599,0,2,0,1,0,1,1,1,0,0,255,19,0.07,0.93,0,0,0,0,1,20,2,1
4,26,93,0,0,0,1,0,0,1,1,0,0,229,210,0.92,0.01,0,0,0,0,1,48,2,1
0,124,174,0,0,1,0,0,0,1,1,0,0,255,155,0.61,0.02,0,0,0,0,1,61,2,1
4,28,93,0,0,0,1,0,0,1,1,0,0,255,246,0.96,0.02,0,0,0,0,1,48,2,1
0,121,174,0,0,1,0,0,0,1,1,0,0,255,135,0.53,0.02,0,0,0,0,1,61,2,1
12112,99,1483,0,0,0,1,0,0,1,1,0,0,255,162,0.64,0.02,0,0,0.57,0.9,1,61,2,0
0,47,47,0,0,0,0,0,0,2,2,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,4,15,1,0,1,0.27,0,0,1,20,2,1
4,28,93,0,0,0,1,0,0,1,1,0,0,255,245,0.96,0.01,0,0,0,0,1,48,2,1
0,44,44,0,0,0,0,0,0,119,119,0,0,255,255,1,0,0,0,0,0,3,12,2,0
0,126,174,0,0,1,0,0,0,1,1,0,0,255,36,0.14,0.02,0,0,0,0,1,61,2,1
657,648,21257,0,0,0,1,0,0,1,1,0,0,255,60,0.24,0.02,0,0,0.79,0.85,1,61,2,0
0,46,46,0,0,0,0,0,0,212,212,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
0,12,0,0,0,0,0,0,0,2,2,0,0,10,36,1,0,1,0.11,0,0,1,20,2,1
0,46,46,0,0,0,0,0,0,144,224,0,0.01,255,255,1,0,0.01,0,0,0,3,12,2,0
0,46,46,0,0,0,0,0,0,219,219,0,0,255,254,1,0.01,0,0,0,0,3,12,2,0
0,11,0,0,0,0,0,0,0,1,1,0,0,4,70,1,0,1,0.06,0,0,1,20,2,0
0,105,0,0,0,0,0,0,0,6,6,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,0
0,12,0,0,0,0,0,0,0,2,2,0,0,9,8,0.89,0.22,0.89,0,0,0,1,20,2,1
0,122,174,0,0,1,0,0,0,2,2,0,0,255,38,0.15,0.02,0,0,0,0,1,61,2,1
283,160,595,0,2,0,1,0,1,1,1,0,0,255,117,0.46,0.03,0,0,0,0,1,20,2,1
0,105,146,0,0,0,0,0,0,2,2,0,0,255,251,0.98,0.01,0.01,0,0,0,3,50,2,1
0,0,0,0,0,0,0,0,0,1,1,0,0,255,1,0,0.8,0.78,0,0,0,1,45,5,0
0,126,174,0,0,1,0,0,0,1,1,0,0,255,82,0.32,0.02,0,0,0,0,1,61,2,1
0,47,0,0,0,0,0,0,0,5,5,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
0,53,52,0,0,0,0,0,0,507,507,0,0,255,255,1,0,0.83,0,0,0,3,50,2,0
0,28,28,0,0,0,0,0,0,100,100,0,0,255,100,0.39,0.02,0.39,0,0,0,3,50,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,255,173,0.68,0.02,0,0,0,0,1,48,2,1
4,27,103,0,0,0,1,0,0,1,1,0,0,255,219,0.86,0.02,0,0,0,0,1,48,2,1
282,160,599,0,2,0,1,0,1,1,1,0,0,39,25,0.64,0.08,0.03,0,0,0,1,20,2,1
0,1,0,0,0,0,0,0,0,495,12,0.98,0,255,12,0.05,0.95,1,0,0,0,3,50,2,0
5,28,93,0,0,0,1,0,0,1,1,0,0,255,219,0.86,0.04,0,0,0,0,1,48,2,1
0,55,56,0,0,0,0,0,0,508,508,0,0,255,255,1,0,0.8,0,0,0,3,50,2,0
0,105,147,0,0,0,0,0,0,1,1,0,0,21,21,1,0,0.05,0,0,0,3,50,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,255,172,0.67,0.02,0,0,0,0,1,48,2,1
282,160,597,0,2,0,1,0,1,1,1,0,0,164,78,0.48,0.02,0.01,0,0,0,1,20,2,1
0,45,45,0,0,0,0,0,0,121,121,0,0,255,255,1,0,0,0,0,0,3,12,2,0
0,192,0,0,0,0,0,0,0,2,2,0,0,111,55,0.2,0.22,0.38,0.05,0.01,0.02,1,20,2,0
5,30,93,0,0,0,1,0,0,2,1,1,0,255,252,0.99,0.01,0,0,0,0,1,48,2,1
0,54,53,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.78,0,0,0,3,50,2,0
282,162,597,0,2,0,1,0,1,1,1,0,0,49,4,0.08,0.8,0.02,0,0,0,1,20,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,255,168,0.66,0.02,0,0,0,0,1,48,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,255,190,0.75,0.02,0,0,0,0,1,48,2,1
0,36,236,0,0,0,1,0,0,1,1,0,0,255,3,0.01,0.02,0,0,0,0,1,48,2,1
4,30,93,0,0,0,1,0,0,2,1,1,0,255,243,0.95,0.02,0,0,0,0,1,48,2,1
0,40008,0,0,0,0,0,0,0,3,3,0,0,167,145,0.34,0.03,0.34,0.31,0,0,2,15,2,0
0,44,83,0,0,0,0,0,0,228,228,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
4,32,93,0,0,0,1,0,0,1,1,0,0,109,94,0.85,0.03,0.01,0.02,0,0,1,48,2,1
282,159,597,0,2,0,1,0,1,1,1,0,0,255,44,0.17,0.03,0,0,0.24,0,1,20,2,1
15,110,6992,0,0,0,1,0,0,1,1,0,0,53,2,0.02,0.09,0.02,1,0,0,1,61,2,0
0,1,1,0,0,0,0,0,0,20,2,0.4,0,255,2,0.01,0.72,0.98,0,0,0,3,50,2,0
0,44,73,0,0,0,0,0,0,225,225,0,0,255,249,0.98,0.01,0.01,0,0,0,3,12,2,0
0,55,51,0,0,0,0,0,0,312,312,0,0,255,255,1,0,0.99,0,0,0,3,50,2,0
0,55,57,0,0,0,0,0,0,511,511,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,1874,0,0,0,0,0,0,0,17,17,0,0,255,119,0.47,0.02,0.47,0,0,0,1,20,2,0
3,30,93,0,0,0,1,0,0,1,1,0,0,255,248,0.97,0.01,0,0,0,0,1,48,2,1
280,283618,0,0,0,0,0,0,0,1,1,0,0,4,1,0.25,0.5,0.25,0,0,0,1,20,2,1
282,162,597,0,2,0,1,0,1,1,1,0,0,255,19,0.07,0.02,0,0,0.58,0,1,20,2,1
0,1,1,0,0,0,0,0,0,29,2,0.34,0,255,2,0.01,0.45,0.93,0,0,0,3,45,2,0
0,1397,385,0,0,0,1,0,0,1,3,0,1,255,21,0.08,0.8,0,0,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,1,1,0,0,255,1,0,0.94,0.94,0,0,0,1,45,5,0
0,126,174,0,0,1,0,0,0,1,1,0,0,255,71,0.28,0.02,0,0,0,0,1,61,2,1
23,119,11936,0,0,0,1,0,0,1,1,0,0,83,2,0.01,0.08,0.01,1,0,0,1,61,2,0
0,123,174,0,0,1,0,0,0,2,2,0,0,255,103,0.4,0.02,0,0,0,0,1,61,2,1
0,12,0,0,0,0,0,0,0,2,2,0,0,8,10,1,0,1,0.2,0,0,1,20,2,1
0,26,157,0,0,1,0,0,1,1,1,0,0,159,75,0.47,0.03,0.01,0,0,0,1,20,2,1
0,46,51,0,0,0,0,0,0,20,20,0,0,255,255,1,0,0.07,0,0,0,3,50,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,255,217,0.85,0.04,0,0,0,0,1,48,2,1
0,277,25484,0,0,0,1,0,0,2,2,0,0,2,2,1,0,0.5,0,0,0,1,25,2,0
0,12,0,0,0,0,0,0,0,2,2,0,0,4,11,1,0,1,0.27,0,0,1,20,2,1
0,105,146,0,0,0,0,0,0,1,1,0,0,79,79,1,0,0.01,0,0,0,3,50,2,1
0,55,50,0,0,0,0,0,0,236,236,0,0,255,255,1,0,0.92,0,0,0,3,50,2,0
0,105,146,0,0,0,0,0,0,1,1,0,0,77,77,1,0,0.01,0,0,0,3,50,2,1
0,66,2809,0,0,0,1,0,0,1,1,0,0,194,7,0.02,0.04,0.01,0.29,0,0,1,48,2,0
0,44,0,0,0,0,0,0,0,3,3,0,0,255,253,0.99,0.01,0,0,0,0,3,50,2,1
0,105,146,0,0,0,0,0,0,3,3,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
0,7,140,0,0,0,0,0,0,1,1,0,0,255,11,0.04,0.02,0,0,0,0,1,19,2,0
0,46,48,0,0,0,0,0,0,45,45,0,0,255,255,1,0,0.17,0,0,0,3,50,2,0
0,55,54,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.85,0,0,0,3,50,2,0
0,44,133,0,0,0,0,0,0,65,144,0,0.01,255,255,1,0,0,0,0,0,3,12,2,0
0,105,147,0,0,0,0,0,0,1,1,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,1
0,43,141,0,0,0,0,0,0,131,211,0,0.01,255,254,1,0.01,0,0,0,0,3,12,2,0
0,53,49,0,0,0,0,0,0,511,511,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,105,146,0,0,0,0,0,0,2,2,0,0,175,174,0.99,0.01,0.01,0,0,0,3,50,2,0
5,28,93,0,0,0,1,0,0,2,1,1,0,255,228,0.89,0.02,0,0,0,0,1,48,2,1
0,45,73,0,0,0,0,0,0,215,215,0,0,255,247,0.97,0.01,0.01,0,0,0,3,12,2,0
0,46,43,0,0,0,0,0,0,62,62,0,0,255,255,1,0,0.24,0,0,0,3,50,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,1,17,1,0,1,0.18,0,0,1,20,2,1
4,28,93,0,0,0,1,0,0,1,1,0,0,255,244,0.96,0.02,0,0,0,0,1,48,2,1
4,30,93,0,0,0,1,0,0,1,1,0,0,255,248,0.97,0.02,0,0,0,0,1,48,2,1
0,45,79,0,0,0,0,0,0,176,176,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
0,1,1,0,0,0,0,0,0,81,14,0.59,0,255,14,0.05,0.85,0.39,0,0.09,0,3,12,2,0
0,105,146,0,0,0,0,0,0,1,1,0,0,255,253,0.99,0.01,0.01,0,0,0,3,50,2,0
18,177,554,0,3,0,1,0,1,1,1,0,0,244,61,0.25,0.03,0,0,0,0,1,20,2,0
0,255,33119,0,0,0,1,0,0,1,1,0,0,255,201,0.79,0.09,0,0,0.01,0,1,25,2,0
0,214,254,0,0,0,1,0,0,4,4,0,0,255,255,1,0,0,0,0,0,1,25,2,0
